car_links,city,new_car_detail_0_it,new_car_detail_1_ft,new_car_detail_2_bt,new_car_detail_3_km,new_car_detail_4_transmission,new_car_detail_5_ownerNo,new_car_detail_6_owner,new_car_detail_7_oem,new_car_detail_8_model,new_car_detail_9_modelYear,new_car_detail_10_centralVariantId,new_car_detail_11_variantName,new_car_detail_12_price,new_car_detail_13_priceActual,new_car_detail_14_priceSaving,new_car_detail_15_priceFixedText,car_age,new_car_overview_1_top_Year of Manufacture,new_car_specs_1_top_Seats
0.2447368421052631,0.0,0.0,1.0,0.3,0.1616532159452189,1.0,0.2,0.2,0.625,0.5700636942675159,0.8157894736842053,0.9373478770395746,0.8376623376623377,0.6597569692637598,0.0,,,0.1842105263157894,2016.0,5.0
0.8710526315789474,0.0,0.0,1.0,0.8,0.289312790413304,1.0,0.2,0.2,0.84375,0.7515923566878981,0.9210526315789452,0.6939511403587848,0.6739332096474954,0.087205146533238,0.0,,,0.0789473684210526,2020.0,5.0
0.3123205741626794,0.0,0.0,1.0,0.3,0.6211787723159697,1.0,0.4,0.4,0.90625,0.8694267515923567,0.8157894736842053,0.2684575858649599,0.0598330241187384,0.5396711937097928,0.0,,,0.1842105263157894,2016.0,5.0
0.845334928229665,0.0,0.0,1.0,0.9,0.5324040107605772,0.0,0.4,0.4,0.65625,0.6719745222929937,0.8157894736842053,0.4246822320382223,0.6915584415584416,0.5961401000714797,0.0,,,0.1842105263157894,2016.0,5.0
0.4458133971291866,0.0,0.0,1.0,0.9,0.0339936414771337,1.0,0.2,0.2,0.25,0.2006369426751592,0.7894736842105203,0.1148472009375281,0.9735621521335808,0.6368834882058614,0.0,,,0.2105263157894736,2015.0,5.0
0.125,0.0,0.0,1.0,0.3,0.2215700660308144,0.0,0.2,0.2,0.28125,0.2579617834394904,0.8684210526315752,0.6008293518435049,0.7634508348794063,0.6511794138670479,0.5908460471567267,,,0.131578947368421,2018.0,5.0
0.5639952153110048,0.0,0.0,0.75,0.3,0.289312790413304,1.0,0.4,0.4,0.28125,0.2611464968152866,0.6315789473684177,0.1538808257459659,0.5306122448979592,0.2709077912794853,0.0,,,0.3684210526315789,2009.0,5.0
0.8324162679425837,0.0,0.0,1.0,0.9,0.3233064318904378,0.0,0.2,0.2,0.65625,0.6369426751592357,0.8421052631578902,0.6826827729198593,0.512987012987013,0.5732666190135811,0.0,,,0.1578947368421052,2017.0,5.0
0.1514354066985646,0.0,0.0,0.25,0.8,0.909513328442162,1.0,0.4,0.4,0.53125,0.4681528662420382,0.7631578947368425,0.3440908681150275,0.8701298701298702,0.9120800571837028,0.0,,,0.2368421052631579,2014.0,7.0
0.3394736842105263,0.0,0.0,0.25,0.9,0.4118366348740523,0.0,0.4,0.4,0.0,0.0095541401273885,0.8157894736842053,0.0006310285765798,0.3195732838589981,0.2294496068620443,0.0,,,0.1842105263157894,2016.0,5.0
0.1521531100478469,0.0,0.0,0.25,0.8,0.8405478112007826,1.0,0.4,0.4,0.53125,0.4681528662420382,0.7631578947368425,0.3441810150545389,0.8752319109461967,0.875625446747677,0.8793342579750347,,,0.2368421052631579,2014.0,7.0
0.6105263157894737,0.0,0.0,0.25,0.8,0.3044754218635363,1.0,0.2,0.2,0.375,0.321656050955414,0.94736842105263,0.7495718020373209,0.6312615955473099,0.3674052894924946,0.0,,,0.0526315789473684,2021.0,5.0
0.5952153110047848,0.0,0.0,1.0,0.9,0.5324040107605772,1.0,0.2,0.2,0.28125,0.2770700636942675,0.8684210526315752,0.5210493103759127,0.0769944341372912,0.7541100786275912,0.0,,,0.131578947368421,2018.0,5.0
0.2698564593301435,0.0,0.0,1.0,0.3,0.1129860601614086,1.0,0.2,0.2,0.625,0.5859872611464968,0.7894736842105203,0.3880825745965924,0.8455473098330242,0.4238741958541815,0.0,,,0.2105263157894736,2015.0,5.0
0.7346889952153111,0.0,0.0,1.0,0.5,0.6485693323550991,1.0,0.4,0.4,0.625,0.5254777070063694,0.8947368421052602,0.6036239069683584,0.9591836734693878,0.0736240171551108,0.0,,,0.1052631578947368,2019.0,7.0
0.8248803827751197,0.0,0.0,0.25,0.9,0.1083394472976277,0.0,0.2,0.2,0.65625,0.6273885350318472,0.8947368421052602,0.5943387721986839,0.6632653061224489,0.5818441744102931,0.0,,,0.1052631578947368,2019.0,5.0
0.2694976076555024,0.0,0.0,1.0,0.3,0.4245536806065053,1.0,0.4,0.4,0.625,0.5859872611464968,0.7894736842105203,0.3880825745965924,0.8455473098330242,0.503216583273767,0.3592233009708738,,,0.2105263157894736,2015.0,5.0
0.3645933014354067,0.0,0.0,1.0,0.9,0.1621423330887747,0.0,0.2,0.2,0.03125,0.054140127388535,0.9210526315789452,0.683043360677905,0.3520408163265306,0.5982844889206577,0.0,,,0.0789473684210526,2020.0,5.0
0.945933014354067,0.0,0.0,0.25,0.8,0.0579603815113719,1.0,0.6000000000000001,0.6000000000000001,0.9375,0.9076433121019108,0.6842105263157876,0.2035517894167492,0.2968460111317254,0.0907791279485346,0.0,,,0.3157894736842105,2011.0,7.0
0.8711722488038278,0.0,0.0,0.25,0.8,0.4118366348740523,0.0,0.4,0.4,0.84375,0.7515923566878981,0.9210526315789452,0.632561074551519,0.6804267161410019,0.0907791279485346,0.0,,,0.0789473684210526,2020.0,5.0
0.1183014354066985,0.0,0.0,1.0,0.3,0.9268769870383956,1.0,0.2,0.2,0.28125,0.286624203821656,0.8157894736842053,0.1330568827188316,0.7620593692022264,0.6683345246604718,0.0,,,0.1842105263157894,2016.0,5.0
0.5477272727272727,0.0,0.0,0.25,0.3,0.0579603815113719,1.0,0.2,0.2,0.28125,0.286624203821656,0.8421052631578902,0.1446858379158027,0.400278293135436,0.7998570407433881,0.0,,,0.1578947368421052,2017.0,5.0
0.1839712918660287,0.0,0.0,1.0,0.3,0.6145756908779653,1.0,0.2,0.2,0.625,0.5,0.8421052631578902,0.3573424682232038,0.0811688311688311,0.7669764117226591,0.7406380027739251,,,0.1578947368421052,2017.0,5.0
0.5005980861244019,0.0,0.0,1.0,0.9,0.0579603815113719,1.0,0.2,0.2,0.28125,0.2388535031847133,0.7368421052631575,0.1321554133237176,0.7179962894248608,0.7369549678341673,0.0,,,0.2631578947368421,2013.0,5.0
0.3424641148325359,0.0,0.0,0.25,0.9,0.6334067009048667,0.0,0.2,0.2,0.0,0.0127388535031847,0.7894736842105203,0.0027945551248535,0.3191094619666048,0.3330950679056469,0.0,,,0.2105263157894736,2015.0,5.0
0.1632775119617225,0.0,0.0,1.0,0.3,0.1680117388114453,1.0,0.2,0.2,0.625,0.4936305732484076,0.94736842105263,0.6555485441269269,0.8557513914656772,0.5067905646890636,0.3717059639389736,,,0.0526315789473684,2021.0,5.0
0.6467703349282297,0.0,0.0,0.25,0.8,0.0579603815113719,1.0,0.4,0.4,0.53125,0.4394904458598726,0.6578947368421026,0.5148291715496259,0.7128942486085343,0.7369549678341673,0.0,,,0.3421052631578947,2010.0,7.0
0.8550239234449761,0.0,0.0,1.0,0.3,0.4118366348740523,0.0,0.2,0.2,0.6875,0.6783439490445861,0.8157894736842053,0.4661498242134679,0.4406307977736549,0.4867762687634024,0.0,,,0.1842105263157894,2016.0,4.0
0.3167464114832536,0.0,0.0,1.0,0.3,0.6585962337979947,1.0,0.2,0.2,0.90625,0.8694267515923567,0.8947368421052602,0.6277832867574146,0.910482374768089,0.7083631165117942,0.0,,,0.1052631578947368,2019.0,5.0
0.6161483253588517,0.0,0.0,1.0,0.8,0.3294203961848863,0.0,0.4,0.4,0.40625,0.3407643312101911,0.9210526315789452,0.6415757685026594,0.5394248608534323,0.2115796997855611,0.0,,,0.0789473684210526,2020.0,5.0
0.3119617224880383,0.0,0.0,1.0,0.3,0.7197358767424799,1.0,0.4,0.4,0.90625,0.8694267515923567,0.8684210526315752,0.2686378797439827,0.0616883116883116,0.6225875625446747,0.0,,,0.131578947368421,2018.0,5.0
0.8284688995215311,0.0,0.0,0.25,0.9,0.4247982391782832,0.0,0.2,0.2,0.65625,0.6369426751592357,0.973684210526315,0.667177499323898,0.3636363636363636,0.873481057898499,0.0,,,0.0263157894736842,2022.0,5.0
0.688755980861244,0.0,0.0,1.0,0.3,0.6485693323550991,1.0,0.4,0.4,0.625,0.4904458598726114,0.6052631578947327,0.3513927702154512,0.5983302411873841,0.2902072909220872,0.0,,,0.3947368421052631,2008.0,5.0
0.1167464114832536,0.0,0.0,1.0,0.3,0.4590364392271949,1.0,0.2,0.2,0.28125,0.286624203821656,0.8947368421052602,0.6132696294960787,0.6275510204081632,0.8034310221586848,0.0,,,0.1052631578947368,2019.0,5.0
0.8343301435406699,0.0,0.0,0.25,0.8,0.0002445585717779,0.0,0.4,0.4,0.65625,0.6464968152866243,0.7631578947368425,0.4172901829982872,0.3260667903525046,0.4803431022158685,0.0,,,0.2368421052631579,2014.0,7.0
0.9175837320574164,0.0,0.0,0.25,0.8,0.2374663731963805,0.0,0.2,0.2,0.90625,0.8407643312101911,0.94736842105263,0.7487604795817182,0.9253246753246752,0.3466761972837741,0.0,,,0.0526315789473684,2021.0,6.0
0.0730861244019138,0.0,0.0,1.0,0.3,0.3695280019564685,1.0,0.2,0.2,0.28125,0.2452229299363057,0.8684210526315752,0.505003155142883,0.0426716141001855,0.7190850607576841,0.0,,,0.131578947368421,2018.0,5.0
0.3511961722488038,0.0,0.0,0.25,0.8,0.8403032526290047,0.0,0.2,0.2,0.0,0.0318471337579617,0.7894736842105203,0.0105471919228342,0.3214285714285714,0.3759828448892066,0.0,,,0.2105263157894736,2015.0,7.0
0.6470095693779905,0.0,0.0,0.25,0.8,0.0579603815113719,1.0,0.4,0.4,0.53125,0.4394904458598726,0.6578947368421026,0.3330929414946362,0.713821892393321,0.7369549678341673,0.0,,,0.3421052631578947,2010.0,8.0
0.8764354066985646,0.0,0.0,1.0,0.3,0.0921985815602837,0.0,0.2,0.2,0.84375,0.7579617834394905,0.973684210526315,0.6696114666907059,0.0111317254174397,0.6368834882058614,0.0,,,0.0263157894736842,2022.0,5.0
0.3076555023923445,0.0,0.0,0.25,0.8,0.5771582293959403,1.0,0.2,0.2,0.90625,0.8439490445859873,0.8684210526315752,0.540070314612819,0.1377551020408163,0.8899213724088635,0.0,,,0.131578947368421,2018.0,5.0
0.5069377990430622,0.0,0.0,1.0,0.3,0.0002445585717779,1.0,0.4,0.4,0.28125,0.2420382165605095,0.5526315789473628,0.1357612909041738,0.5287569573283859,0.2709077912794853,0.0,,,0.4473684210526316,2006.0,5.0
0.1929425837320574,0.0,0.0,1.0,0.3,0.5805820494008316,0.0,0.2,0.2,0.625,0.5095541401273885,0.7631578947368425,0.9332912647615612,0.8413729128014843,0.5196568977841315,0.391123439667129,,,0.2368421052631579,2014.0,5.0
0.8933014354066986,0.0,0.0,0.25,0.9,0.0339936414771337,1.0,0.2,0.2,0.875,0.7929936305732485,0.7631578947368425,0.2836924186423871,0.150278293135436,0.7691208005718371,0.0,,,0.2368421052631579,2014.0,5.0
0.4002392344497608,0.0,0.0,1.0,0.8,0.3810222548300318,1.0,0.4,0.4,0.1875,0.1592356687898089,0.8947368421052602,0.6621292707112594,0.1326530612244898,0.956397426733381,0.0,,,0.1052631578947368,2019.0,5.0
0.1631578947368421,0.0,0.0,1.0,0.3,0.1543164587918806,1.0,0.2,0.2,0.625,0.4936305732484076,0.94736842105263,0.6555485441269269,0.8557513914656772,0.538241601143674,0.4244105409153953,,,0.0526315789473684,2021.0,5.0
0.4863636363636364,0.0,0.0,0.25,0.8,0.9650281242357543,1.0,0.2,0.2,0.28125,0.232484076433121,0.8421052631578902,0.1296312990173983,0.1743970315398887,0.1136526090064331,0.0,,,0.1578947368421052,2017.0,5.0
0.907177033492823,0.0,0.0,0.25,0.8,0.3323550990462215,0.0,0.2,0.2,0.90625,0.8152866242038217,0.94736842105263,0.8871360317317227,0.9267161410018552,0.3402430307362402,0.0,,,0.0526315789473684,2021.0,5.0
0.2464114832535885,0.0,0.0,1.0,0.3,0.5884079236977257,1.0,0.6000000000000001,0.6000000000000001,0.625,0.5700636942675159,0.7631578947368425,0.9373478770395746,0.8376623376623377,0.5289492494639028,0.4285714285714286,,,0.2368421052631579,2014.0,5.0
0.7726076555023924,0.0,0.0,0.25,0.3,0.0339936414771337,1.0,0.2,0.2,0.625,0.5700636942675159,0.8684210526315752,0.5580095555755883,0.8181818181818182,0.7655468191565404,0.0,,,0.131578947368421,2018.0,5.0
0.202511961722488,0.0,0.0,1.0,0.3,0.690144289557349,1.0,0.4,0.4,0.625,0.5095541401273885,0.8421052631578902,0.3586045253763634,0.9531539888682746,0.6011436740528949,0.0,,,0.1578947368421052,2017.0,5.0
0.3589712918660287,0.0,0.0,0.25,0.9,0.4184397163120568,0.0,0.2,0.2,0.03125,0.0477707006369426,0.8157894736842053,0.5973136212025602,0.602504638218924,0.4753395282344532,0.0,,,0.1842105263157894,2016.0,5.0
0.7226076555023924,0.0,0.0,0.25,0.9,0.0002445585717779,1.0,0.2,0.2,0.625,0.5191082802547771,0.7894736842105203,0.3603173172270801,0.8209647495361782,0.7369549678341673,0.0,,,0.2105263157894736,2015.0,5.0
0.0496411483253588,0.0,0.0,1.0,0.3,0.4568354120811935,0.0,0.4,0.4,0.25,0.2101910828025477,0.8157894736842053,0.1203461642477237,0.0742115027829313,0.6275911365260901,0.5866851595006934,,,0.1842105263157894,2016.0,5.0
0.8828947368421053,0.0,0.0,0.25,0.5,0.7610662753729519,1.0,0.2,0.2,0.84375,0.7643312101910829,0.8157894736842053,0.4592085098710898,0.2142857142857143,0.827734095782702,0.0,,,0.1842105263157894,2016.0,7.0
0.8910287081339713,0.0,0.0,1.0,0.9,0.8403032526290047,0.0,0.2,0.2,0.875,0.7898089171974523,0.8684210526315752,0.5513386820517444,0.2026901669758812,0.2308791994281629,0.0,,,0.131578947368421,2018.0,5.0
0.3117224880382775,0.0,0.0,1.0,0.3,0.7326974810467107,1.0,0.4,0.4,0.90625,0.8694267515923567,0.8421052631578902,0.2671955287118002,0.0589053803339517,0.546819156540386,0.4965325936199722,,,0.1578947368421052,2017.0,5.0
0.7423444976076555,0.0,0.0,1.0,0.3,0.6485693323550991,1.0,0.4,0.4,0.625,0.5573248407643312,0.7631578947368425,0.3728477418191652,0.8566790352504638,0.513938527519657,0.0,,,0.2368421052631579,2014.0,5.0
0.7421052631578947,0.0,0.0,1.0,0.3,0.6485693323550991,1.0,0.4,0.4,0.625,0.5573248407643312,0.7631578947368425,0.3728477418191652,0.8566790352504638,0.513938527519657,0.0,,,0.2368421052631579,2014.0,5.0
0.549043062200957,0.0,0.0,1.0,0.3,0.0921985815602837,1.0,0.2,0.2,0.28125,0.286624203821656,0.94736842105263,0.7361399080501217,0.4039888682745826,0.949964260185847,0.0,,,0.0526315789473684,2021.0,5.0
0.0460526315789473,0.0,0.0,1.0,0.9,0.5255563707507949,1.0,0.2,0.2,0.25,0.2006369426751592,0.7368421052631575,0.1134949968448571,0.813543599257885,0.6247319513938527,0.6005547850208045,,,0.2631578947368421,2013.0,5.0
0.9824162679425836,0.0,0.0,1.0,0.3,0.942039618488628,0.0,0.6000000000000001,0.6000000000000001,0.96875,0.9554140127388536,0.7368421052631575,0.1763274136843054,0.536178107606679,0.906361686919228,0.0,,,0.2631578947368421,2013.0,5.0
0.3004784688995215,0.0,0.0,0.25,0.9,0.5135730007336757,1.0,0.4,0.4,0.875,0.7929936305732485,0.8421052631578902,0.2827008023077616,0.1493506493506493,0.8284488920657613,0.8349514563106797,,,0.1578947368421052,2017.0,5.0
0.5150717703349282,0.0,0.0,0.25,0.3,0.7610662753729519,1.0,0.4,0.4,0.28125,0.2452229299363057,0.7631578947368425,0.1393671684846299,0.4304267161410018,0.451036454610436,0.0,,,0.2368421052631579,2014.0,5.0
0.5547846889952154,0.0,0.0,1.0,0.3,0.7322083639031548,1.0,0.4,0.4,0.28125,0.286624203821656,0.7368421052631575,0.1486523032543045,0.7620593692022264,0.5625446747676912,0.0,,,0.2631578947368421,2013.0,5.0
0.1450956937799043,0.0,0.0,0.25,0.8,0.2159452188799217,1.0,0.2,0.2,0.53125,0.4235668789808917,0.8157894736842053,0.3202920760840169,0.9837662337662336,0.5654038598999286,0.0,,,0.1842105263157894,2016.0,6.0
0.5456937799043062,0.0,0.0,0.25,0.3,0.8760088041085841,1.0,0.4,0.4,0.28125,0.286624203821656,0.7368421052631575,0.1489227440728387,0.3951762523191094,0.6190135811293781,0.0,,,0.2631578947368421,2013.0,5.0
0.3714114832535885,0.0,0.0,0.25,0.8,0.9567131327953046,0.0,0.4,0.4,0.03125,0.0668789808917197,0.8157894736842053,0.8807355990264131,0.9990723562152134,0.3845604002859185,0.0,,,0.1842105263157894,2016.0,5.0
0.2752392344497608,0.0,0.0,1.0,0.3,0.6708241623868917,1.0,0.2,0.2,0.625,0.5859872611464968,0.8684210526315752,0.5033805102316776,0.8562152133580705,0.6368834882058614,0.0,,,0.131578947368421,2018.0,5.0
0.5301435406698565,0.0,0.0,0.75,0.3,0.8021521154316459,1.0,0.2,0.2,0.28125,0.2834394904458598,0.7368421052631575,0.1415306950329036,0.6252319109461967,0.4345961401000714,0.0,,,0.2631578947368421,2013.0,5.0
0.2868421052631579,0.0,0.0,1.0,0.3,0.2523844460748349,0.0,0.4,0.4,0.84375,0.7579617834394905,0.8157894736842053,0.4891372937888758,0.0009276437847866,0.513938527519657,0.0,,,0.1842105263157894,2016.0,5.0
0.9958133971291866,0.0,0.0,0.25,0.9,0.8672046955245781,0.0,0.2,0.2,1.0,0.9808917197452228,0.8421052631578902,0.1853421076354457,0.4499072356215213,0.2458899213724088,0.0,,,0.1578947368421052,2017.0,5.0
0.8293062200956938,0.0,0.0,0.25,0.9,0.2281731474688187,0.0,0.4,0.4,0.65625,0.6369426751592357,0.8684210526315752,0.682592625980348,0.4874768089053803,0.7005003573981415,0.0,,,0.131578947368421,2018.0,5.0
0.6555023923444976,0.0,0.0,1.0,0.8,0.0921985815602837,0.0,0.2,0.2,0.53125,0.464968152866242,0.973684210526315,0.7559722347426305,0.8705936920222634,0.0736240171551108,0.0,,,0.0263157894736842,2022.0,5.0
0.8489234449760765,0.0,0.0,1.0,0.8,0.1601858645145512,0.0,0.2,0.2,0.5,0.3917197452229299,0.94736842105263,0.7517353285855946,0.7444341372912802,0.3316654753395282,0.0,,,0.0526315789473684,2021.0,6.0
0.0277511961722488,0.0,0.0,1.0,0.3,0.3851797505502568,1.0,0.2,0.2,0.25,0.1942675159235669,0.7368421052631575,0.1079960335346614,0.6975881261595548,0.455325232308792,0.3647711511789182,,,0.2631578947368421,2013.0,5.0
0.7055023923444976,0.0,0.0,1.0,0.3,0.2152115431645879,0.0,0.4,0.4,0.625,0.5,0.8421052631578902,0.6109258090687821,0.9633580705009276,0.8098641887062188,0.0,,,0.1578947368421052,2017.0,5.0
0.6828947368421053,0.0,0.0,1.0,0.3,0.5324040107605772,1.0,0.2,0.2,0.625,0.4968152866242038,0.7368421052631575,0.356260704949067,0.588126159554731,0.2837741243745532,0.0,,,0.2631578947368421,2013.0,5.0
0.8730861244019139,0.0,0.0,1.0,0.8,0.0921985815602837,0.0,0.2,0.2,0.84375,0.7611464968152867,0.973684210526315,0.7538087081943569,0.6813543599257885,0.8956397426733381,0.0,,,0.0263157894736842,2022.0,5.0
0.0732057416267942,0.0,0.0,1.0,0.3,0.1699682073856688,1.0,0.2,0.2,0.28125,0.2452229299363057,0.8947368421052602,0.505003155142883,0.0426716141001855,0.7691208005718371,0.0,,,0.1052631578947368,2019.0,5.0
0.6156698564593301,0.0,0.0,1.0,0.8,0.1215456101736365,0.0,0.2,0.2,0.40625,0.3407643312101911,0.9210526315789452,0.6415757685026594,0.5394248608534323,0.220157255182273,0.0,,,0.0789473684210526,2020.0,5.0
0.0717703349282296,0.0,0.0,1.0,0.3,0.2783076546832966,1.0,0.2,0.2,0.28125,0.2356687898089172,0.7631578947368425,0.1350401153880825,0.62708719851577,0.4102930664760543,0.0,,,0.2368421052631579,2014.0,5.0
0.9892344497607656,0.0,0.0,1.0,0.9,0.1873318659819026,0.0,0.2,0.2,0.96875,0.9713375796178344,0.8947368421052602,0.5039213918687461,0.0718923933209647,0.9835596854896356,0.0,,,0.1052631578947368,2019.0,5.0
0.9683014354066986,0.0,0.0,1.0,0.9,0.289312790413304,1.0,0.2,0.2,0.9375,0.9394904458598726,0.8684210526315752,0.576489678175426,0.5217996289424861,0.827734095782702,0.0,,,0.131578947368421,2018.0,5.0
0.0501196172248803,0.0,0.0,1.0,0.3,0.6925898752751284,0.0,0.2,0.2,0.25,0.2101910828025477,0.8684210526315752,0.1203461642477237,0.0742115027829313,0.8305932809149392,0.0,,,0.131578947368421,2018.0,5.0
0.8535885167464116,0.0,0.0,0.25,0.8,0.289312790413304,1.0,0.2,0.2,0.5,0.3885350318471338,0.94736842105263,0.6250788785720726,0.7467532467532467,0.2237312365975697,0.0,,,0.0526315789473684,2021.0,5.0
0.4793062200956938,0.0,0.0,1.0,0.8,0.7534849596478357,0.0,0.2,0.2,0.28125,0.2261146496815286,0.973684210526315,0.9178761381051114,0.7509276437847866,0.3323802716225876,0.0,,,0.0263157894736842,2022.0,6.0
0.0946172248803827,0.0,0.0,1.0,0.3,0.4529224749327464,1.0,0.2,0.2,0.28125,0.2834394904458598,0.6578947368421026,0.1417109889119264,0.5092764378478665,0.3059328091493924,0.1900138696255201,,,0.3421052631578947,2010.0,5.0
0.4892344497607656,0.0,0.0,1.0,0.8,0.4118366348740523,0.0,0.2,0.2,0.28125,0.232484076433121,0.8684210526315752,0.5793743802397909,0.185064935064935,0.132952108649035,0.0,,,0.131578947368421,2018.0,5.0
0.1154306220095693,0.0,0.0,0.25,0.3,0.4196625091709464,1.0,0.2,0.2,0.28125,0.286624203821656,0.7105263157894726,0.1482917154962588,0.5097402597402597,0.5253752680486061,0.4216366158113731,,,0.2894736842105262,2012.0,5.0
0.4979665071770335,0.0,0.0,1.0,0.8,0.2523844460748349,0.0,0.4,0.4,0.28125,0.232484076433121,0.94736842105263,0.9493374199945912,0.7300556586270872,0.2115796997855611,0.0,,,0.0526315789473684,2021.0,5.0
